timestamp,Open,Close,Low,High,Volume,change,RSI,SMA200,SMA50,SMA5,overbrough,oversell,10d_low,buy_ranking,sell_ranking
2021-01-31,34270.87890625,33114.359375,32270.17578125,34288.33203125,52754542671,-0.03370820328466961,51.876146330895715,,,33119.7828125,0,0,30432.546875,0,0
2021-02-01,33114.578125,33537.17578125,32384.228515625,34638.21484375,61400400660,0.012768370405776608,52.98746039020842,,,33740.70859375,0,0,30432.546875,0,0
2021-02-02,33533.19921875,35510.2890625,33489.21875,35896.8828125,63088585433,0.05883361479570781,57.876118503731156,,,34149.546875,0,0,30432.546875,0,0
2021-02-03,35510.8203125,37472.08984375,35443.984375,37480.1875,61166818159,0.055245981743407446,62.096422392815995,,,34780.6875,0,0,30432.546875,0,0
2021-02-04,37475.10546875,36926.06640625,36317.5,38592.17578125,68838074392,-0.014571470120209207,60.286028478320866,,,35311.99609375,0,0,30432.546875,0,0
2021-02-05,36931.546875,38144.30859375,36658.76171875,38225.90625,58598066402,0.032991388091470286,62.885903254867785,,,36317.9859375,0,0,30432.546875,0,0
2021-02-06,38138.38671875,39266.01171875,38138.38671875,40846.546875,71326033653,0.029406828078771152,65.14826716867688,,,37463.753125,0,0,33114.359375,0,0
2021-02-07,39250.19140625,38903.44140625,37446.15234375,39621.8359375,65500641143,-0.009233693380855112,63.7946165220837,,,38142.38359375,0,0,33114.359375,0,0
2021-02-08,38886.828125,46196.46484375,38076.32421875,46203.9296875,101467222687,0.18746473766529936,75.03239849928545,,,39887.25859375,1,0,33114.359375,0,1
2021-02-09,46184.9921875,46481.10546875,45166.9609375,48003.72265625,91809846886,0.006161523959955284,75.3539340625966,,,41798.26640625,1,0,33114.359375,0,1
2021-02-10,46469.76171875,44918.18359375,43881.15234375,47145.56640625,87301089896,-0.03362488605290981,70.0216919553818,,,43153.04140625,1,0,33537.17578125,0,1
2021-02-11,44898.7109375,47909.33203125,44187.76171875,48463.46875,81388911810,0.0665910372634968,73.83736221604553,,,44881.70546875,1,0,35510.2890625,0,1
2021-02-12,47877.03515625,47504.8515625,46424.9765625,48745.734375,76555041196,-0.008442623839676311,72.49364485493746,,,46601.9875,1,0,36926.06640625,0,1
2021-02-13,47491.203125,47105.515625,46392.28125,48047.74609375,70250456155,-0.008406213773231364,71.11759446877258,,,46783.79765625,1,0,36926.06640625,0,1
2021-02-14,47114.5078125,48717.2890625,47114.5078125,49487.640625,71248675228,0.03421623595697554,73.31893787358813,,,47231.034375,1,0,38144.30859375,0,1
2021-02-15,48696.53515625,47945.05859375,46347.4765625,48875.5703125,77069903166,-0.01585126109458379,70.54468308575608,,,47836.409375,1,0,38903.44140625,0,1
2021-02-16,47944.45703125,49199.87109375,47201.3046875,50341.1015625,77049582886,0.026171883752032166,72.37390449159223,,,48094.5171875,1,0,38903.44140625,0,1
2021-02-17,49207.27734375,52149.0078125,49072.37890625,52533.9140625,80820545404,0.05994196027730325,76.12640791927755,,,49023.3484375,1,0,44918.18359375,0,1
2021-02-18,52140.97265625,51679.796875,51015.765625,52474.10546875,52054723579,-0.008997504596578998,74.39498503411464,,37923.5745703125,49938.2046875,1,0,44918.18359375,0,1
2021-02-19,51675.98046875,55888.1328125,50937.27734375,56113.65234375,63495496918,0.08143096900475189,79.00681342324023,,38461.3028125,51372.3734375,1,0,44918.18359375,0,1
2021-02-20,55887.3359375,56099.51953125,54626.55859375,57505.2265625,68145460026,0.0037823185014820293,79.20937987814534,,38995.81015625,53003.265625,1,0,47105.515625,0,1
2021-02-21,56068.56640625,57539.9453125,55672.609375,58330.5703125,51897585191,0.025676258785917394,80.58418948667794,,39504.0637109375,54671.28046875,1,0,47105.515625,0,1
2021-02-22,57532.73828125,54207.3203125,48967.56640625,57533.390625,92052420332,-0.05791845963531039,69.18515023284168,,39932.5696484375,55082.94296875,0,0,47105.515625,0,0
2021-02-23,54204.9296875,48824.42578125,45290.58984375,54204.9296875,106102492824,-0.09930198541853996,55.523343842890796,,40269.6198828125,54511.86875,0,0,47945.05859375,0,0
2021-02-24,48835.0859375,49705.33203125,47213.5,51290.13671875,63695521388,0.018042326886684945,57.019128117660735,,40583.8779296875,53275.30859375,0,0,47945.05859375,0,0
2021-02-25,49709.08203125,47093.8515625,47093.8515625,51948.96875,54506565949,-0.052539242009451814,51.490634044850616,,40789.2676953125,51474.175,0,0,47093.8515625,0,0
2021-02-26,47180.46484375,46339.76171875,44454.84375,48370.78515625,350967941479,-0.016012490351298148,49.983560459902534,,40928.6420703125,49234.13828125,0,0,46339.76171875,0,0
2021-02-27,46344.7734375,46188.453125,45269.02734375,48253.26953125,45910946382,-0.003265200081699504,49.66942243067146,,41036.4589453125,47630.36484375,0,0,46188.453125,0,0
2021-02-28,46194.015625,45137.76953125,43241.6171875,46716.4296875,53443887451,-0.022747754528746222,47.43981034706316,,41134.1233984375,46893.03359375,0,0,45137.76953125,0,0
2021-03-01,45159.50390625,49631.2421875,45115.09375,49784.015625,53891300112,0.09955017057586457,56.44465961109144,,41359.6194140625,46878.215625,0,0,45137.76953125,0,0
2021-03-02,49612.10546875,48378.98828125,47228.84375,50127.51171875,47530897720,-0.025231161886280384,53.684323398768285,,41615.8660546875,47135.24296875,0,0,45137.76953125,0,0
2021-03-03,48415.81640625,50538.2421875,48274.3203125,52535.13671875,53220811975,0.04463205996986197,57.54011815224146,,41948.1716796875,47974.9390625,0,0,45137.76953125,0,0
2021-03-04,50522.3046875,48561.16796875,47656.9296875,51735.08984375,52343816680,-0.039120359814156846,53.17498762069645,,42173.0678515625,48449.48203125,0,0,45137.76953125,0,0
2021-03-05,48527.03125,48927.3046875,46542.515625,49396.4296875,48625928883,0.007539701660092213,53.8728789949244,,42367.8673828125,49207.3890625,0,0,45137.76953125,0,0
2021-03-06,48899.23046875,48912.3828125,47257.52734375,49147.21875,34363564661,-0.0003049805235605385,53.83766130126071,,42609.6076953125,49063.6171875,0,0,45137.76953125,0,0
2021-03-07,48918.6796875,51206.69140625,48918.6796875,51384.3671875,43137459378,0.046906498146797926,58.34641236019045,,42910.1787109375,49629.1578125,0,0,45137.76953125,0,0
2021-03-08,51174.1171875,52246.5234375,49506.0546875,52314.0703125,48597428048,0.020306565464276005,60.24177153599586,,43239.2836328125,49970.8140625,0,0,45137.76953125,0,0
2021-03-09,52272.96875,54824.1171875,51981.83203125,54824.1171875,50912227385,0.049335220420617,64.54816572907158,,43603.1644921875,51223.40390625,0,0,45137.76953125,0,0
2021-03-10,54824.01171875,56008.55078125,53290.890625,57258.25390625,57295577614,0.021604243798385436,66.35172528268372,,44001.9394140625,52639.653125,0,0,48378.98828125,0,0
2021-03-11,55963.1796875,57805.12109375,54484.59375,58091.0625,56772343595,0.032076714848716215,68.93341189068481,,44447.0868359375,54418.20078125,0,0,48378.98828125,0,0
2021-03-12,57821.21875,57332.08984375,55376.6484375,57996.62109375,55689944702,-0.008183206626845796,67.46565622012612,,44977.2146484375,55643.28046875,0,0,48561.16796875,0,0
2021-03-13,57343.37109375,61243.0859375,56217.97265625,61683.86328125,60669829814,0.06821652767950437,72.65070012707463,,45541.9611328125,57442.59296875,1,0,48561.16796875,0,1
2021-03-14,61221.1328125,59302.31640625,59302.31640625,61597.91796875,43901225564,-0.031689610370558396,66.94874138665084,,46086.654609375,58338.2328125,0,0,48912.3828125,0,0
2021-03-15,59267.4296875,55907.19921875,55393.1640625,60540.9921875,66419369890,-0.05725100456855314,58.324848166203125,,46559.011015625,58317.9625,0,0,48912.3828125,0,0
2021-03-16,55840.78515625,56804.90234375,53555.02734375,56833.1796875,59749798599,0.01605702194966918,59.79938721496336,,47047.7812109375,58117.91875,0,0,51206.69140625,0,0
2021-03-17,56825.828125,58870.89453125,54528.62890625,58969.81640625,60258313191,0.036369962842253134,63.04044272193029,,47573.802109375,58425.6796875,0,0,52246.5234375,0,0
2021-03-18,58893.078125,57858.921875,54253.578125,60116.25,55746041000,-0.017189693893861602,60.46880397412636,,48122.329609375,57748.846875,0,0,54824.1171875,0,0
2021-03-19,57850.44140625,58346.65234375,56643.703125,59498.375,49063873786,0.008429650137686817,61.28845133439946,,48619.940703125,57557.7140625,0,0,55907.19921875,0,0
2021-03-20,58332.26171875,58313.64453125,58213.296875,60031.28515625,50361731222,-0.0005657190459794625,61.19597481245228,,49099.885859375,58039.003125,0,0,55907.19921875,0,0
2021-03-21,58309.9140625,57523.421875,56005.6171875,58767.8984375,51943414539,-0.013551247955811196,58.90448149916545,,49564.963828125,58182.70703125,0,0,55907.19921875,0,0
2021-03-22,57517.890625,54529.14453125,54288.15625,58471.48046875,56521454974,-0.05205318540083803,51.09688449840174,,49993.25953125,57314.35703125,0,0,54529.14453125,0,0
2021-03-23,54511.66015625,54738.9453125,53470.6953125,55985.44140625,56435023914,0.0038474981233158623,51.581149723916475,,50417.294921875,56690.36171875,0,0,54529.14453125,0,0
2021-03-24,54710.48828125,52774.265625,52514.33203125,57262.3828125,70567223787,-0.035891807492523076,46.897682594640614,,50762.574453125,55575.884375,0,0,52774.265625,0,0
2021-03-25,52726.74609375,51704.16015625,50856.5703125,53392.38671875,67999812841,-0.020277031922222966,44.52624323070996,,51047.215859375,54253.9875,0,0,51704.16015625,0,0
2021-03-26,51683.01171875,55137.3125,51579.85546875,55137.3125,56652197978,0.06639992475218648,52.7765408104922,,51411.44078125,53776.765625,0,0,51704.16015625,0,0
2021-03-27,55137.56640625,55973.51171875,54242.91015625,56568.21484375,47266542233,0.015165759461888806,54.54959165735653,,51768.02484375,54065.6390625,0,0,51704.16015625,0,0
2021-03-28,55974.94140625,55950.74609375,55071.11328125,56610.3125,47686580918,-0.0004067213991215679,54.48960818781392,,52101.71953125,54307.99921875,0,0,51704.16015625,0,0
2021-03-29,55947.8984375,57750.19921875,55139.33984375,58342.09765625,57625587027,0.03216137854506651,58.38487266127237,,52478.6546875,55303.1859375,0,0,51704.16015625,0,0
2021-03-30,57750.1328125,58917.69140625,57251.55078125,59447.22265625,54414116432,0.020216245195582738,60.733156021671675,,52733.07921875,56745.8921875,0,0,51704.16015625,0,0
2021-03-31,58930.27734375,58918.83203125,57726.41796875,59930.02734375,65520826225,1.9359634988669328e-05,60.73548718698565,,52981.83375,57502.19609375,0,0,51704.16015625,0,0
2021-04-01,58926.5625,59095.80859375,58505.27734375,59586.0703125,61669163792,0.0030037350775407035,61.12115903403208,,53265.38625,58126.65546875,0,0,51704.16015625,0,0
2021-04-02,59098.87890625,59384.3125,58869.28125,60267.1875,58727860620,0.004881969011259368,61.78022140625509,,53494.885859375,58813.36875,0,0,51704.16015625,0,0
2021-04-03,59397.41015625,57603.890625,57603.890625,60110.26953125,59641344484,-0.029981350293480258,55.52480587886273,,53696.866640625,58784.10703125,0,0,51704.16015625,0,0
2021-04-04,57604.83984375,58758.5546875,57168.67578125,58913.74609375,50749662970,0.0200448971410081,58.46223400992005,,53929.927421875,58752.2796875,0,0,55137.3125,0,0
2021-04-05,58760.875,59057.87890625,57694.82421875,59891.296875,60706272115,0.005094138552963257,59.21425283433975,,54136.73921875,58780.0890625,0,0,55950.74609375,0,0
2021-04-06,59171.93359375,58192.359375,57646.80859375,59479.578125,66058027988,-0.014655445594718208,56.05406850731354,,54341.685234375,58599.39921875,0,0,55950.74609375,0,0
2021-04-07,58186.5078125,56048.9375,55604.0234375,58731.14453125,75645303584,-0.036833390122360865,49.06987051448961,,54478.6665625,57932.32421875,0,0,56048.9375,0,0
2021-04-08,56099.9140625,58323.953125,55879.0859375,58338.73828125,53053855641,0.04058980823677527,55.419082319906195,,54602.16546875,58076.33671875,0,0,56048.9375,0,0
2021-04-09,58326.5625,58245.00390625,57807.86328125,58937.046875,46655208546,-0.0013536328475677317,55.16208190769502,,54733.469609375,57973.6265625,0,0,56048.9375,0,0
2021-04-10,58253.77734375,59793.234375,58038.70703125,61276.6640625,58238470525,0.026581343719059625,59.16166709729554,,54811.571640625,58120.69765625,0,0,56048.9375,0,0
2021-04-11,59846.23046875,60204.96484375,59289.796875,60790.5546875,46280252580,0.006885903949730876,60.178955833823814,,54893.680546875,58523.21875,0,0,56048.9375,0,0
2021-04-12,60175.9453125,59893.453125,59589.875,61253.03515625,51828688519,-0.005174186540237491,58.981828009567835,,54940.750703125,59292.121875,0,0,56048.9375,0,0
2021-04-13,59890.01953125,63503.45703125,59869.95703125,63742.28515625,69983454362,0.06027376479221824,67.13982762460763,,55126.6734375,60328.02265625,0,0,56048.9375,0,0
2021-04-14,63523.75390625,63109.6953125,61554.796875,64863.09765625,77451779687,-0.00620063437737306,65.60708710633271,,55412.378828125,61300.9609375,0,0,56048.9375,0,0
2021-04-15,63075.1953125,63314.01171875,62208.96484375,63821.671875,60954381579,0.003237480473297971,66.04030523972908,,55684.552421875,62005.11640625,0,0,56048.9375,0,0
2021-04-16,63258.50390625,61572.7890625,60222.53125,63594.72265625,84293007468,-0.027501379378466195,59.19689823351019,,55974.131171875,62278.68125,0,0,56048.9375,0,0
2021-04-17,61529.921875,60683.8203125,60361.3515625,62572.17578125,66138759198,-0.014437688523377457,56.00598770281566,,56261.01234375,62436.7546875,0,0,58245.00390625,0,0
2021-04-18,60701.88671875,56216.18359375,52829.53515625,61057.45703125,97468872758,-0.0736215468265391,43.35710889108098,,56461.566953125,60979.3,0,0,56216.18359375,0,0
2021-04-19,56191.5859375,55724.265625,54368.59375,57520.0546875,65344865159,-0.008750468945115109,42.22627234923531,,56673.296875,59502.2140625,0,0,55724.265625,0,0
2021-04-20,55681.79296875,56473.03125,53448.046875,57062.1484375,67849323955,0.013436976092944253,44.595058808128634,,56810.13265625,58134.01796875,0,0,55724.265625,0,0
2021-04-21,56471.12890625,53906.08984375,53695.46875,56757.97265625,54926612466,-0.045454287638402646,38.73204765783815,,56920.6746875,56600.678125,0,0,53906.08984375,0,0
2021-04-22,53857.10546875,51762.2734375,50583.8125,55410.23046875,74798630778,-0.0397694659817468,34.636396155877364,,56945.1553125,54816.36875,0,0,51762.2734375,0,0
2021-04-23,51739.80859375,51093.65234375,47714.6640625,52120.79296875,86668667320,-0.012917150838772984,33.44842636951712,,56995.805,53791.8625,0,0,51093.65234375,0,0
2021-04-24,51143.2265625,50050.8671875,48805.28515625,51167.5625,49014494781,-0.02040928977310741,31.626529914807588,,57018.27625,52657.1828125,0,0,50050.8671875,0,0
2021-04-25,50052.83203125,49004.25390625,47159.484375,50506.01953125,46117114240,-0.02091099195802515,29.86807469448527,,57020.113671875,51163.42734375,0,1,49004.25390625,1,0
2021-04-26,49077.79296875,54021.75390625,48852.796875,54288.00390625,58284039825,0.10238907033660749,45.50978153510483,,57076.414921875,51186.56015625,0,0,49004.25390625,0,0
2021-04-27,54030.3046875,55033.1171875,53319.1875,55416.96484375,49448222757,0.018721407731506323,48.02605892000983,,57132.146796875,51840.72890625,0,0,49004.25390625,0,0
2021-04-28,55036.63671875,54824.703125,53887.91796875,56227.20703125,48000572955,-0.003787066282106566,47.5388745111328,,57132.158515625,52586.9390625,0,0,49004.25390625,0,0
2021-04-29,54858.08984375,53555.109375,52418.02734375,55115.84375,46088929780,-0.02315733013830157,44.57262881693991,,57083.0896875,53287.7875,0,0,49004.25390625,0,0
2021-04-30,53568.6640625,57750.17578125,53129.6015625,57900.71875,52395931985,0.07833176806484676,54.643300112698654,,57081.99078125,55036.971875,0,0,49004.25390625,0,0
2021-05-01,57714.6640625,57828.05078125,57052.2734375,58448.33984375,42836427360,0.0013484807439372304,54.807451619781475,,57091.91,55798.23125,0,0,49004.25390625,0,0
2021-05-02,57825.86328125,56631.078125,56141.90625,57902.59375,38177405335,-0.020698824187899145,51.70970198663019,,56999.66984375,56117.8234375,0,0,49004.25390625,0,0
2021-05-03,56620.2734375,57200.29296875,56590.87109375,58973.30859375,51713139031,0.010051280367532334,53.06817440136034,,56957.629375,56592.94140625,0,0,49004.25390625,0,0
2021-05-04,57214.1796875,53333.5390625,53191.42578125,57214.1796875,68564706967,-0.06760024652955021,44.010750180453954,,56906.156171875,56548.62734375,0,0,49004.25390625,0,0
2021-05-05,53252.1640625,57424.0078125,52969.0546875,57911.36328125,69241316747,0.07669599321369813,53.125037660564054,,56918.53828125,56483.39375,0,0,53333.5390625,0,0
2021-05-06,57441.30859375,56396.515625,55382.5078125,58363.31640625,69523285106,-0.01789307689659958,50.88429506863486,,56869.050703125,56197.08671875,0,0,53333.5390625,0,0
2021-05-07,56413.953125,57356.40234375,55321.84765625,58606.6328125,68434023376,0.017020319573156195,52.8836526367752,,56859.0003125,56342.1515625,0,0,53333.5390625,0,0
2021-05-08,57352.765625,58803.77734375,56975.2109375,59464.61328125,65382980634,0.02523475916996243,55.80503656597809,,56868.1428125,56662.8484375,0,0,53333.5390625,0,0
2021-05-09,58877.390625,58232.31640625,56482.00390625,59210.8828125,65906690347,-0.009718099130935132,54.37159735959217,,56866.51625,57642.60390625,0,0,53333.5390625,0,0
2021-05-10,58250.87109375,55859.796875,54071.45703125,59519.35546875,71776546298,-0.04074231762821234,48.77052431148787,,56833.24375,57329.76171875,0,0,53333.5390625,0,0
2021-05-11,55847.2421875,56704.57421875,54608.65234375,56872.54296875,61308396325,0.01512317249631967,50.717277871423086,,56876.75234375,57391.3734375,0,0,53333.5390625,0,0
2021-05-12,56714.53125,49150.53515625,49150.53515625,57939.36328125,75215403907,-0.1332174549686006,37.129880663174916,,56764.984140625,55750.2,0,0,49150.53515625,0,0
2021-05-13,49735.43359375,49716.19140625,46980.01953125,51330.84375,96721152926,0.011508648851976444,38.459416334279496,,56703.82265625,53932.6828125,0,0,49150.53515625,0,0
2021-05-14,49682.98046875,49880.53515625,48868.578125,51438.1171875,55737497453,0.00330563837155351,38.86393491759696,,56667.35015625,52262.3265625,0,0,49150.53515625,0,0
2021-05-15,49855.49609375,46760.1875,46664.140625,50639.6640625,59161047474,-0.06255641898138342,34.25935024428448,,56499.80765625,50442.4046875,0,0,46760.1875,0,0
2021-05-16,46716.63671875,46456.05859375,43963.3515625,49720.04296875,64047871555,-0.0065040138312105755,33.83853195526201,,56309.45859375,48392.7015625,0,0,46456.05859375,0,0
2021-05-17,46415.8984375,43537.51171875,42207.2890625,46623.55859375,74903638450,-0.06282381595309616,30.026832408293124,,56061.19390625,47270.096875,0,0,43537.51171875,0,0
2021-05-18,43488.05859375,42909.40234375,42367.83203125,45812.45703125,56187365084,-0.014426855146374762,29.262860807669377,,55764.37796875,45908.7390625,0,1,42909.40234375,1,0
2021-05-19,42944.9765625,37002.44140625,30681.49609375,43546.1171875,126358098747,-0.13766122609163733,23.26732877174007,,55326.07296875,43333.1203125,0,1,37002.44140625,1,0
2021-05-20,36753.66796875,40782.73828125,35050.6171875,42462.984375,88281943359,0.10216344466291027,32.761852374432024,,54963.35109375,42137.63046875,0,0,37002.44140625,0,0
2021-05-21,40596.94921875,37304.69140625,33616.453125,42172.171875,82051616861,-0.08528232829817228,29.183930519685298,,54527.52875,40307.35703125,0,1,37002.44140625,1,0
2021-05-22,37371.03125,37536.6328125,35383.68359375,38831.0546875,57377273240,0.006217486259949112,29.73502849415962,,54090.57515625,39107.18125,0,1,37002.44140625,1,0
2021-05-23,37531.44921875,34770.58203125,31227.33984375,38289.21875,78469274361,-0.0736893688644572,27.033181772319875,,53633.908984375,37479.4171875,0,1,34770.58203125,1,0
2021-05-24,34700.36328125,38705.98046875,34551.08203125,39835.140625,67359584098,0.11318183957815453,35.950266961249426,,53232.8575,37820.125,0,0,34770.58203125,0,0
2021-05-25,38795.78125,38402.22265625,36581.4296875,39776.3515625,56211915803,-0.007847826326095597,35.58874588437725,,52819.744375,37344.021875,0,0,34770.58203125,0,0
2021-05-26,38392.625,39294.19921875,37905.8359375,40782.078125,51346735160,0.023227211885217036,37.573962675108724,,52441.781171875,37741.9234375,0,0,34770.58203125,0,0
2021-05-27,39316.890625,38436.96875,37247.90234375,40379.6171875,43210968721,-0.021815700174415475,36.41244748164297,,52089.541796875,37921.990625,0,0,34770.58203125,0,0
2021-05-28,38507.08203125,35697.60546875,34779.0390625,38856.96875,55200191952,-0.07126897282320166,32.911232656554,,51637.01484375,38107.3953125,0,0,34770.58203125,0,0
2021-05-29,35684.15625,34616.06640625,33693.9296875,37234.5,45231013335,-0.03029724398312339,31.61856092932896,,51164.43609375,37289.4125,0,0,34616.06640625,0,0
2021-05-30,34607.40625,35678.12890625,33520.73828125,36400.66796875,31646080921,0.03068120125307594,34.345655023026936,,50682.133984375,36744.59375,0,0,34616.06640625,0,0
2021-05-31,35658.59375,37332.85546875,34241.9453125,37468.25,39009847639,0.04637929771620186,38.46337142622049,,50224.691796875,36352.325,0,0,34616.06640625,0,0
2021-06-01,37293.79296875,36684.92578125,35787.0859375,37896.734375,34639423297,-0.017355481635803582,37.47233406121098,,49760.52125,36001.91640625,0,0,34616.06640625,0,0
2021-06-02,36699.921875,37575.1796875,35966.30859375,38231.33984375,33070867190,0.02426756732611457,39.768672050407,,49241.955703125,36377.43125,0,0,34616.06640625,0,0
2021-06-03,37599.41015625,39208.765625,37243.97265625,39478.953125,35460750427,0.043475133082156336,43.84408728931492,,48763.937109375,37295.97109375,0,0,34616.06640625,0,0
2021-06-04,39242.484375,36894.40625,35717.72265625,39242.484375,41831090187,-0.05902658087058821,39.741419972298324,,48235.545,37539.2265625,0,0,34616.06640625,0,0
2021-06-05,36880.15625,35551.95703125,34900.4140625,37917.71484375,35959473399,-0.03638625350557034,37.546701540568314,,47715.128359375,37183.046875,0,0,34616.06640625,0,0
2021-06-06,35538.609375,35862.37890625,35304.578125,36436.421875,28913440585,0.008731498936251025,38.39392525510802,,47218.69953125,37018.5375,0,0,34616.06640625,0,0
2021-06-07,35835.265625,33560.70703125,33480.640625,36790.5703125,33683936663,-0.06418068028941804,34.64147553420533,,46765.59,36215.64296875,0,0,33560.70703125,0,0
2021-06-08,33589.51953125,33472.6328125,31114.443359375,34017.38671875,49902050442,-0.0026243254847995168,34.50251445279125,,46320.55734375,35068.41640625,0,0,33472.6328125,0,0
2021-06-09,33416.9765625,37345.12109375,32475.865234375,37537.37109375,53972919008,0.11569117681725527,44.95744969141741,,45937.999140625,35158.559375,0,0,33472.6328125,0,0
2021-06-10,37389.515625,36702.59765625,35847.59375,38334.32421875,43576032854,-0.01720501684509279,43.71073138110469,,45593.929296875,35388.6875,0,0,33472.6328125,0,0
2021-06-11,36697.03125,37334.3984375,36044.44921875,37608.6953125,38699736985,0.01721406171757467,45.31655702686845,,45305.371796875,35683.09140625,0,0,33472.6328125,0,0
2021-06-12,37340.14453125,35552.515625,34728.19140625,37408.92578125,37924228550,-0.047727642256857994,41.703085509341065,,44994.5490625,36081.453125,0,0,33472.6328125,0,0
2021-06-13,35555.7890625,39097.859375,34864.109375,39322.78125,40669112838,0.09972131894675185,50.210028152075594,,44775.48890625,37206.4984375,0,0,33472.6328125,0,0
2021-06-14,39016.96875,40218.4765625,38757.28515625,40978.36328125,43148914673,0.028661855288592664,52.56616125394263,,44599.773359375,37781.16953125,0,0,33472.6328125,0,0
