2023-06-03 20:18:36.587715,1904.01,0,UP
2023-06-03 20:18:37.245797,1904.01,0,
2023-06-03 20:18:37.526938,1904.01,0,
2023-06-03 20:18:37.828556,1904.01,0,
2023-06-03 20:18:39.003671,1904.01,0,
2023-06-03 20:18:39.215490,1904.01,0,
2023-06-03 20:18:40.384236,1904.01,0,
2023-06-03 20:18:40.469810,1904.01,0,
2023-06-03 20:18:41.735353,1904.01,0,
2023-06-03 20:18:41.822014,1904.01,0,
2023-06-03 20:18:42.969834,1904.01,0,
2023-06-03 20:18:43.135972,1904.01,0,
2023-06-03 20:18:44.472732,1904.01,0,
2023-06-03 20:18:44.825767,1904.01,0,
2023-06-03 20:18:46.313712,1904.00,0,DOWN
2023-06-03 20:18:46.422018,1904.00,0,
2023-06-03 20:18:47.606909,1904.00,0,
2023-06-03 20:18:47.688724,1904.00,0,
2023-06-03 20:18:48.862511,1904.00,0,
2023-06-03 20:18:48.982015,1904.00,0,
2023-06-03 20:18:50.178463,1904.00,0,
2023-06-03 20:18:50.261692,1904.00,0,
2023-06-03 20:18:51.536992,1904.00,0,
2023-06-03 20:18:51.625051,1904.00,0,
2023-06-03 20:18:52.984821,1904.00,0,
2023-06-03 20:18:53.274524,1904.01,0,UP
2023-06-03 20:18:54.423695,1904.01,0,
2023-06-03 20:18:54.537920,1904.01,0,
2023-06-03 20:18:55.896742,1904.00,0,DOWN
2023-06-03 20:18:55.979231,1904.00,0,
2023-06-03 20:18:57.213095,1904.00,0,
2023-06-03 20:18:57.712364,1904.00,0,
2023-06-03 20:18:59.192708,1904.00,0,
2023-06-03 20:18:59.270207,1904.00,0,
2023-06-03 20:19:00.434924,1904.00,0,
2023-06-03 20:19:00.701603,1904.00,0,
2023-06-03 20:19:02.046471,1904.00,0,
2023-06-03 20:19:02.133464,1904.00,0,
2023-06-03 20:19:03.274554,1904.00,0,
2023-06-03 20:19:03.585025,1904.00,0,
2023-06-03 20:19:05.298437,1904.00,0,
2023-06-03 20:19:05.418397,1904.00,0,
2023-06-03 20:19:06.973178,1904.00,0,
2023-06-03 20:19:07.125567,1904.00,0,
2023-06-03 20:19:08.332910,1904.01,0,UP
2023-06-03 20:19:08.610351,1904.01,0,
2023-06-03 20:19:09.846239,1904.01,0,
2023-06-03 20:19:09.958873,1904.01,0,
2023-06-03 20:19:11.126231,1904.01,0,
2023-06-03 20:19:11.203742,1904.01,0,
2023-06-03 20:19:12.403492,1904.01,0,
2023-06-03 20:19:12.596809,1904.01,0,
2023-06-03 20:19:13.843305,1904.01,0,
2023-06-03 20:19:13.951477,1904.01,0,
2023-06-03 20:19:15.131143,1904.01,0,
2023-06-03 20:19:15.222210,1904.01,0,
2023-06-03 20:19:16.502469,1904.01,0,
2023-06-03 20:19:16.821330,1904.01,0,
2023-06-03 20:19:18.443174,1904.01,0,
2023-06-03 20:19:18.552592,1904.01,0,
2023-06-03 20:19:19.729959,1904.01,0,
2023-06-03 20:19:19.811645,1904.01,0,
2023-06-03 20:19:21.184574,1904.00,0,DOWN
2023-06-03 20:19:21.385492,1904.00,0,
2023-06-03 20:19:22.554216,1904.00,0,
2023-06-03 20:19:22.639501,1904.00,0,
2023-06-03 20:19:23.823481,1904.00,0,
2023-06-03 20:19:23.905197,1904.00,0,
2023-06-03 20:19:25.130975,1904.00,0,
2023-06-03 20:19:25.222601,1904.00,0,
2023-06-03 20:19:26.372939,1904.00,0,
2023-06-03 20:19:26.639143,1904.00,0,
2023-06-03 20:19:27.794188,1904.00,0,
2023-06-03 20:19:27.871857,1904.00,0,
2023-06-03 20:19:29.202805,1904.01,0,UP
2023-06-03 20:19:29.278726,1904.01,0,
2023-06-03 20:19:30.898302,1904.01,0,
2023-06-03 20:19:31.006642,1904.01,0,
2023-06-03 20:19:32.339806,1904.01,0,
2023-06-03 20:19:32.649430,1904.01,0,
2023-06-03 20:19:33.888207,1904.01,0,
2023-06-03 20:19:33.973160,1904.01,0,
2023-06-03 20:19:35.219491,1904.01,0,
2023-06-03 20:19:35.305093,1904.01,0,
2023-06-03 20:19:36.477457,1904.01,0,
2023-06-03 20:19:36.681216,1904.01,0,
2023-06-03 20:19:37.829538,1904.00,0,DOWN
2023-06-03 20:19:38.101941,1904.00,0,
2023-06-03 20:19:39.292685,1904.00,0,
2023-06-03 20:19:39.401336,1904.00,0,
2023-06-03 20:19:40.540366,1904.00,0,
2023-06-03 20:19:40.643202,1904.00,0,
2023-06-03 20:19:41.826724,1904.01,0,UP
2023-06-03 20:19:42.016326,1904.01,0,
2023-06-03 20:19:43.372590,1904.01,0,
2023-06-03 20:19:43.710943,1904.01,0,
2023-06-03 20:19:45.216815,1904.01,0,
2023-06-03 20:19:45.299096,1904.01,0,
2023-06-03 20:19:46.449494,1904.01,0,
2023-06-03 20:19:46.528007,1904.01,0,
