2023-06-02 20:21:45.168016,1894.79,0,UP
2023-06-02 20:21:45.486294,1894.79,0,
2023-06-02 20:21:45.792438,1894.80,0,UP
2023-06-02 20:21:45.986413,1894.80,0,
2023-06-02 20:21:47.225534,1894.80,0,
2023-06-02 20:21:47.343828,1894.80,0,
2023-06-02 20:21:48.513267,1894.79,0,DOWN
2023-06-02 20:21:48.714941,1894.79,0,
2023-06-02 20:21:49.874383,1894.79,0,
2023-06-02 20:21:49.991477,1894.79,0,
2023-06-02 20:21:51.163673,1894.79,0,
2023-06-02 20:21:51.243639,1894.79,0,
2023-06-02 20:21:52.382464,1894.79,0,
2023-06-02 20:21:52.561678,1894.79,0,
2023-06-02 20:21:53.706968,1894.79,0,
2023-06-02 20:21:53.925297,1894.79,0,
2023-06-02 20:21:55.123687,1894.80,0,UP
2023-06-02 20:21:55.288198,1894.80,0,
2023-06-02 20:21:56.626991,1894.79,0,DOWN
2023-06-02 20:21:56.747582,1894.80,0,UP
2023-06-02 20:21:58.006605,1894.80,0,
2023-06-02 20:21:58.082045,1894.80,0,
2023-06-02 20:21:59.250154,1894.80,0,
2023-06-02 20:21:59.356902,1894.80,0,
2023-06-02 20:22:00.535069,1894.80,0,
2023-06-02 20:22:00.844562,1894.80,0,
2023-06-02 20:22:02.046529,1894.80,0,
2023-06-02 20:22:02.352850,1894.80,0,
2023-06-02 20:22:03.523373,1894.80,0,
2023-06-02 20:22:03.639812,1894.80,0,
2023-06-02 20:22:04.994769,1894.80,0,
2023-06-02 20:22:05.073291,1894.80,0,
2023-06-02 20:22:06.881344,1894.79,0,DOWN
2023-06-02 20:22:07.089957,1894.79,0,
2023-06-02 20:22:08.277666,1894.79,0,
2023-06-02 20:22:08.397302,1894.79,0,
2023-06-02 20:22:09.725546,1894.79,0,
2023-06-02 20:22:09.841498,1894.79,0,
2023-06-02 20:22:11.182768,1894.79,0,
2023-06-02 20:22:11.398039,1894.79,0,
2023-06-02 20:22:12.675156,1894.80,0,UP
2023-06-02 20:22:12.935705,1894.80,0,
2023-06-02 20:22:14.078758,1894.80,0,
2023-06-02 20:22:14.281575,1894.80,0,
2023-06-02 20:22:15.413112,1894.79,0,DOWN
2023-06-02 20:22:15.488863,1894.79,0,
2023-06-02 20:22:16.830425,1894.79,0,
2023-06-02 20:22:16.906088,1894.79,0,
2023-06-02 20:22:18.091922,1894.79,0,
2023-06-02 20:22:18.157235,1894.79,0,
2023-06-02 20:22:19.510866,1894.98,0,UP
2023-06-02 20:22:19.586724,1894.98,0,
2023-06-02 20:22:20.731674,1894.98,0,
2023-06-02 20:22:20.801316,1894.98,0,
2023-06-02 20:22:21.938249,1894.98,0,
2023-06-02 20:22:22.014181,1894.98,0,
2023-06-02 20:22:23.160426,1894.98,0,
